Team,Finish,TourneyWins,Result,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2012 Bryant,DNQ,0,0,0,66.9689,63.8449,91.8505,93.6072,112.177,116.244,-22.6372,46.7712,22.091,27.6706,29.5203,54.2249,17.5929,34.5124,33.5082,47.7564,30.2899,68.9583,5.7971,53.1703,37.4183,69.5652,7.5855,42.4354,35.6643,57.3171,60.6618,0.0665,0.112
2012 Bucknell,DNQ,0,0,0,64.1984,62.0751,106.643,107.104,95.817,99.9886,7.11532,51.3105,18.7602,30.4284,38.2906,46.3161,16.4555,23.0534,35.3768,48.8519,38.4146,77.6786,9.1549,43.3099,34.4237,71.5421,6.6508,28.0342,36.108,56.4516,52.8752,0.0687,0.0876
2012 Buffalo,DNQ,0,0,0,68.6409,66.4492,103.454,106.932,97.6659,99.3274,7.60481,52.5408,22.2089,35.4983,37.689,45.5998,16.6933,29.9101,32.4552,52.4651,35.1211,66.4526,13.1533,42.77,33.805,69.7755,7.0698,34.9667,35.6502,63.2334,58.2153,0.0815,0.1103
2012 Butler,DNQ,0,0,0,65.1078,63.3411,95.0246,99.3499,92.7614,94.971,4.37892,45.0181,20.3758,35.0236,40.6815,46.7079,21.6573,28.114,44.5132,46.9697,27.2285,64.7208,9.8056,46.5765,31.3131,67.2566,8.1818,31.8534,33.4271,54.3147,52.2388,0.0991,0.0901
2012 BYU,7. First Round,1,1,14,73.2569,71.6581,106.886,106.894,92.2898,93.9601,12.9336,52.0413,18.1798,30.0885,36.5423,47.6653,21.5004,26.6694,34.3127,51.9044,34.8837,70.3448,11.7309,47.8261,31.5866,66.9725,6.7961,32.5101,36.0441,61.413,57.375,0.1141,0.0851
2012 Cal Poly,DNQ,0,0,0,60.9782,58.4306,104.53,104.238,99.175,103.667,0.570866,48.9241,18.152,35.7455,28.9898,49.2754,18.846,25.9902,44.7895,46.8721,35.0498,70.3093,4.5825,49.1853,32.9764,69.4915,11.3912,35.9833,32.2291,54.1374,54.4741,0.0913,0.0753
2012 Cal St. Bakersfield,DNQ,0,0,0,66.9638,63.9556,101.953,101.592,104.598,108.514,-6.92189,50.9191,22.5276,35.5084,34.3137,53.1292,22.9781,33.4085,49.5289,49.3705,36.1538,68.5714,10.654,54.0084,34.3866,72.5543,7.1043,31.8627,36.2046,56.9878,59.1105,0.1161,0.1041
2012 Cal St. Fullerton,DNQ,0,0,0,69.6589,67.1947,109.734,108.951,102.676,107.783,1.16803,54.1411,21.823,36.5514,39.2638,50.8267,19.2381,30.8485,38.5181,50.1478,40.4878,70,7.0979,48.1581,37.6923,68.8394,9.6552,37.7301,31.8432,56.3325,50.2732,0.0761,0.0686
2012 Cal St. Northridge,DNQ,0,0,0,69.2699,67.1355,95.5106,98.0196,109.226,111.755,-13.7354,42.7063,20.0218,34.3,36.8317,54.3384,21.6949,36.1045,49.0239,41.2698,30.3748,75.2688,7.4341,53.2374,37.3406,69.6165,10.3175,33.4653,39.6963,56.3158,61.9414,0.0859,0.0915
2012 California,7. First Round,1,1,12,67.1197,65.1101,106.953,111.11,91.8027,94.5611,16.549,51.6489,18.2569,32.1994,34.0957,46.5079,19.5863,27.007,26.7196,50.8978,36.1111,74.415,7.9305,45.3172,32.8622,68.5149,5.8011,22.9787,29.9471,60.4703,49.1094,0.0705,0.0749
2012 Campbell,DNQ,0,0,0,69.8869,66.3274,104.243,103.337,105.899,109.471,-6.13412,52.8571,20.9047,32.0652,43.9881,49.3289,17.3819,32.5858,42.953,51.8815,37.123,66.4411,14.0598,49.5606,32.6154,70.5729,7.3659,25.6548,36.3535,58.0446,58.3763,0.0853,0.101
2012 Canisius,DNQ,0,0,0,68.403,64.5005,94.9266,94.5097,109.659,113.301,-18.791,46.1872,21.7312,33.3644,29.0583,51.728,18.3128,36.8741,34.9575,44.5699,32.931,72.7634,6.81,51.7025,34.5146,72.1232,9.7307,33.5066,36.7705,46.4489,65.7928,0.0938,0.106
2012 Central Arkansas,DNQ,0,0,0,73.9648,70.9239,91.8249,93.0372,108.487,110.583,-17.5456,45.5039,20.2905,32.1886,30.8389,54.6308,21.2715,37.5406,44.0415,45.0948,31.0811,56.1644,6.6785,55.7435,34.4418,63.3824,9.3982,26.7954,27.2668,53.8686,60.7004,0.1043,0.11
2012 Central Connecticut,DNQ,0,0,0,69.8636,66.2761,99.0548,99.2214,99.0209,103.616,-4.39464,47.7798,21.1508,33.3172,32.386,50.9509,24.4048,36.8957,33.7423,46.0944,34.3511,76.0512,9.2709,50.045,35.2601,68.5455,9.0987,31.0243,31.8405,54.6722,55.8863,0.1164,0.0892
2012 Central Michigan,DNQ,0,0,0,64.7891,63.2179,94.5225,98.2427,102.628,106.09,-7.84724,45.2852,18.7225,31.5189,32.7707,50,22.4571,35.1833,46.8451,42.794,33.3901,63.7655,9.8704,46.9591,36.9258,68.7075,9.0186,34.1676,36.0739,46.6176,60.1471,0.1016,0.0827
2012 Charleston Southern,DNQ,0,0,0,71.5533,68.695,105.135,104.261,102.005,105.1,-0.8387,50.4762,18.6207,32.4272,35.2976,53.1013,22.3248,31.3109,34.4937,47.3635,37.2168,69.8145,7.0874,52.3301,36.3636,68.2569,9.6045,36.7857,34.8101,48.2947,46.1434,0.1136,0.0766
2012 Charlotte,DNQ,0,0,0,69.5833,66.8523,95.6855,99.8098,98.5984,98.1215,1.68828,46.8806,20.2179,29.8742,38.978,48.9079,20.9383,30.3756,34.1795,45.8371,32.5424,65.8537,7.9887,48.1203,33.4921,70.639,11.3449,35.0564,37.1901,56.5657,56.5698,0.1167,0.0956
2012 Chattanooga,DNQ,0,0,0,69.5352,66.6325,96.8394,97.4745,101.717,106.489,-9.01435,46.3517,19.8555,31.0488,37.3804,49.9712,17.4353,29.1968,30.2245,45.3477,31.9508,68.64,3.2658,49.7748,33.4511,65.3333,10.4799,38.9354,48.8774,56.4829,59.6419,0.0766,0.1052
2012 Chicago St.,DNQ,0,0,0,72.3893,68.564,85.404,88.4206,107.46,109.324,-20.9036,43.9085,23.9242,30.1166,30.303,52.672,19.9452,33.6359,41.0934,43.8721,29.3279,64.898,8.982,50.998,36.901,71.151,7.9929,30.3649,38.4521,46.0815,65.7682,0.0995,0.1139
2012 Cincinnati,5. Sweet 16,3,2,6,64.5657,61.9205,104.228,109.258,93.6208,94.1152,15.1423,48.0401,16.7104,35.6019,29.3072,46.1706,21.6154,34.4053,26.2724,46.4011,34.076,64.3857,11.955,45.1477,32.2933,68.4502,8.3857,34.7767,31.0713,51.8398,54.7703,0.1239,0.0831
2012 Clemson,DNQ,0,0,0,64.0213,62.3921,99.9627,105.261,93.95,96.3131,8.94805,48.3235,19.097,32.6452,31.4118,48.6759,22.9265,30.067,30.1387,48.3319,32.2034,67.0412,10.7339,46.3303,35.8871,70.2929,7.1856,31.2353,31.2736,53.2609,51.8302,0.1164,0.0927
2012 Cleveland St.,DNQ,0,0,0,64.2621,62.7139,101.761,105.424,92.9587,96.2103,9.21363,50.6651,21.8176,35.1311,27.3568,46.8275,25.3397,34.3066,50.8262,48.6063,36.4888,71.6702,9.6491,46.6862,31.4168,66.1899,10.9756,33.6032,32.1877,56.3636,53.3228,0.1291,0.1096
2012 Coastal Carolina,DNQ,0,0,0,66.3403,63.1913,103.803,101.894,100.992,104.328,-2.43367,51.4589,20.5837,34.6962,31.3661,47.0246,17.0598,31.8159,33.6999,51.7364,33.7662,68.2875,9.7222,43.5516,35.6877,70.8253,6.4114,25.5305,34.7995,47.1167,48.019,0.0923,0.1024
2012 Colgate,DNQ,0,0,0,66.2748,64.0407,94.9352,97.2659,110.724,115.642,-18.3759,49.6078,22.3044,26.9072,35.5556,52.0944,15.0213,29.5968,36.6372,45.5172,38.4466,68.9338,5.9567,49.639,37.8194,71.3366,8.0788,33.6601,34.6313,54.8485,49.0933,0.0551,0.1143
2012 College of Charleston,DNQ,0,0,0,68.9286,65.6661,100.862,102.159,97.2858,101.339,0.820372,49.5198,19.1393,30.0087,38.6441,47.2208,20.8581,36.0593,25.675,48.7548,33.7466,64.0351,9.0409,46.7767,32.0908,68.6598,8.1418,41.0169,32.6628,49.2042,48.6759,0.1064,0.0901
2012 Colorado,6. Second Round,2,1,11,65.7059,64.2147,100.481,104.614,96.0939,96.2689,8.34556,49.4581,19.4952,29.1855,43.1831,46.8635,18.4221,28.824,31.9979,48.3389,34.6084,68.428,8.9213,45.3366,33.1325,65.8979,10.9635,31.3177,35.0026,50.3886,48.5237,0.0885,0.0966
2012 Colorado St.,7. First Round,1,1,11,65.2154,63.0838,107.675,113.273,103.77,103.767,9.50647,52.9611,19.8003,28.9346,42.2579,50.3546,18.41,29.6927,39.539,50.0871,39.9577,76.7883,5.7416,48.5167,35.5487,70.4036,9.2334,29.1795,38.2388,50.9162,53.7313,0.0825,0.0805
2012 Columbia,DNQ,0,0,0,63.9396,61.7953,98.6246,101.072,98.0943,102.851,-1.77847,48.934,19.6429,28.3333,32.2559,47.931,19.0256,26.9357,36.2759,45.977,36.4185,74.6269,6.2136,45.0485,36.6667,71.2928,9.7179,34.1816,28.9655,53.6232,50,0.092,0.0864
2012 Connecticut,7. First Round,1,1,9,64.9024,62.2672,104.789,111.126,97.9087,96.1075,15.0185,50.0263,18.9256,36.9613,34.5789,44.6165,17.0194,34.7057,25.2704,50.1117,33.2136,66.21,17.6382,40.8781,34.3619,73.5409,6.7014,29.3158,35.0541,53.2634,51.9745,0.0903,0.0998
2012 Coppin St.,DNQ,0,0,0,70.1353,67.6292,105.342,106.295,109.381,115.915,-9.62017,52.0064,19.0021,30.4258,33.6943,53.2557,17.8875,35.4774,28.1362,49.4145,36.7318,69.9433,4.9505,53.0693,35.6928,61.7834,10.7728,45.6051,39.6655,58.6861,58.7322,0.0775,0.0881
2012 Cornell,DNQ,0,0,0,67.8429,66.6121,93.94,98.0108,98.8565,101.381,-3.37044,47.3387,19.6407,25.8295,32.0692,48.0372,22.4543,32.3227,41.4601,45.1069,33.7134,68.8797,8.7196,48.6755,31.3187,73.588,10.2362,40.8516,37.6033,58.7171,58.0065,0.1136,0.092
2012 Creighton,6. Second Round,2,1,8,68.1641,65.4893,116.334,119.641,101.565,102.559,17.0818,57.8036,17.8177,30.8913,38.0362,49.6582,15.3746,26.0263,29.2969,54.69,42.3929,72.6902,5.7869,47.6359,36.1331,67.5,8.744,34.9871,30.8105,63.1795,51.052,0.0712,0.0944
2012 Dartmouth,DNQ,0,0,0,63.8833,61.9403,89.6075,91.022,99.9778,103.898,-12.8759,44.2387,21.6763,26.861,36.0082,48.7127,19.0751,27.5955,38.4824,41.9227,32.9621,71.0476,7.0858,45.1098,37.5527,72.8873,10.3072,30.7956,32.1138,48.6865,56.0317,0.0851,0.1046
2012 Davidson,7. First Round,1,1,13,69.0277,66.7002,111.513,111.768,97.34,101.075,10.6934,50.9245,17.1385,34.9178,36.6614,47.241,17.4559,27.0424,41.723,51.1548,33.7017,76.6571,8.7461,45.8978,33.8843,66.9366,9.8375,38.2462,27.2523,51.3064,43.9894,0.078,0.0884
2012 Dayton,DNQ,0,0,0,65.7711,63.4086,107.412,112.845,100.295,101.846,10.9992,50.672,19.6919,35.9696,33.4946,50.056,19.4629,30.7245,37.29,50.1802,34.2667,77.6886,7.2358,50,33.4532,66.5165,10.3604,40.3226,31.131,57.9853,53.8077,0.0797,0.0806
2012 Delaware,DNQ,0,0,0,68.0362,66.3895,100.003,103.378,98.2362,102.987,0.390971,47.4571,18.7804,28.806,43.4286,43.8827,15.6807,33.629,32.2548,47.8045,31.1234,71.7105,11.2994,42.0198,32.3843,70.8464,9.1964,31.0286,28.4125,40.4826,42.7284,0.0684,0.0985
2012 Delaware St.,DNQ,0,0,0,62.5429,59.5911,100.182,101.06,101.824,107.762,-6.70123,47.752,16.8742,30.0538,31.6076,47.8983,21.4443,41.01,34.9831,45.9132,34.3816,70.0431,16.9187,47.3535,32.8537,67.6357,9.2836,32.4932,28.2712,48.6268,55.3292,0.1172,0.075
2012 Denver,DNQ,0,0,0,62.0043,59.5979,108.898,110.589,96.4675,99.9149,10.6745,57.2624,19.7134,23.8151,35.2075,48.3838,23.7079,32.29,40.6734,55.3216,39.9061,76.2357,12.5341,46.3215,36.1979,72.6821,11.1111,42.7711,25.8586,66.4835,40.832,0.1152,0.0799
2012 DePaul,DNQ,0,0,0,72.4219,70.603,102.011,108.134,105.432,106.723,1.41078,49.5399,18.6487,31.3783,26.4315,52.4695,21.7345,38.661,40.899,49.1841,33.4828,69.6325,9.2375,52.2727,35.3881,66.0787,9.8679,34.2025,24.3063,55.3092,49.0783,0.1096,0.1038
2012 Detroit,7. First Round,1,1,15,67.5756,66.4169,104.586,108.41,99.9443,102.907,5.50243,48.0193,19.2442,35.0152,43.2548,50.9239,22.3565,32.2788,38.9138,49.6674,29.1262,73.6386,12.906,48.6325,36.8506,70.2158,6.7997,27.5696,34.4905,51.5815,55.6533,0.1096,0.0877
2012 Drake,DNQ,0,0,0,67.1175,64.8035,97.1728,101.307,98.4347,97.8608,3.44667,49.626,19.2238,24.9094,41.2543,47.9429,19.805,28.2236,43.3143,47.382,36.1257,65.6904,8.2372,48.8468,30.597,70.5805,8.7554,32.9689,30.6286,44.9275,50.4624,0.101,0.0921
2012 Drexel,DNQ,0,0,0,61.389,59.7676,105.884,108.551,90.1196,95.2144,13.3367,50.0549,19.1761,34.5707,39.0445,43.7012,18.3086,26.7901,37.4025,46.8876,37.8425,74.121,9.4932,43.7651,29.0381,67.3621,11.3177,32.0703,30.7135,57.6779,43.75,0.079,0.089
2012 Duke,7. First Round,1,1,2,68.7049,65.6315,111.949,117.909,99.0275,97.043,20.8659,52.7937,17.622,35.0191,45.1175,47.1192,18.6913,32.0341,32.9158,51.0204,37.0771,70.1389,8.9828,46.9617,31.7427,68.9498,7.568,38.5901,24.1483,48.3982,43.9815,0.0898,0.083
2012 Duquesne,DNQ,0,0,0,69.6601,66.3653,101.859,106.941,103.321,102.78,4.16094,50.4065,17.3379,29.2934,36.6434,51.5579,24.6584,39.4303,32.863,50.2613,33.7979,66.4025,9.2481,50.3889,36.0294,71.0197,11.7596,33.3333,31.9812,58.7549,58.0231,0.1074,0.0718
2012 East Carolina,DNQ,0,0,0,66.7695,64.4517,99.6863,104.511,99.643,101.018,3.49266,49.3165,20.2174,29.778,35.3383,49.9653,21.7726,32.2992,38.0721,47.2957,34.8485,69.6325,10.4895,50.2498,32.8798,66.4845,12.0829,40.6015,30.5825,61.3269,57.5617,0.1122,0.1011
2012 East Tennessee St.,DNQ,0,0,0,67.0658,63.4448,100.421,101.513,98.3511,99.3633,2.14997,47.7612,20.4192,36.6808,39.2836,52.1263,25.8375,35.4606,35.0516,48.2115,30.8483,63.0699,9.7674,50.814,35.8382,65.4412,8.9425,23.2239,44.5876,41.6216,59.2701,0.154,0.0888
2012 Eastern Illinois,DNQ,0,0,0,64.255,62.3774,97.4253,97.3108,105.538,110.23,-12.9194,47.3306,20.3896,31.831,30.8008,51.8226,20.2751,34.8666,35.1444,46.1538,33.6709,76.2222,5.9656,50.2528,36.7742,69.2759,7.4109,27.0363,31.9807,54.56,56.7365,0.083,0.0916
2012 Eastern Kentucky,DNQ,0,0,0,63.6003,60.7178,100.702,100.462,104.7,109.313,-8.85169,49.3766,17.6108,27.5578,31.5461,51.7647,20.5807,34.0647,42.6144,50.0518,32.2379,73.7154,5.4634,53.2683,32.4752,68.865,9.7409,39.8379,33.0065,49.7823,57.0423,0.1099,0.0849
2012 Eastern Michigan,DNQ,0,0,0,60.3408,58.4206,87.4139,90.2934,97.516,98.9885,-8.69514,42.49,23.0276,31.6367,35.7143,47.7454,23.2966,36.8264,39.3899,40.6897,30.8489,68.972,10.4857,47.6821,31.8937,66.4983,9.5567,32.243,39.9204,53.7367,67.7885,0.1141,0.1038
2012 Eastern Washington,DNQ,0,0,0,69.9468,66.922,101.701,101.283,102.555,104.649,-3.36601,47.4496,17.1563,31.307,35.37,50.8592,22.284,31.9094,59.0218,43.9466,34.966,70.6815,10.3,48.6,36.8421,69.3169,12.3928,41.1996,33.9061,49.0251,58.6667,0.1006,0.0877
2012 Elon,DNQ,0,0,0,70.4819,67.5793,96.0036,97.6005,101.78,105.816,-8.21545,47.5148,19.5967,27.8446,32.6035,48.6095,17.8418,32.8507,34.0522,45.1434,34.4828,67.6951,6.1396,48.1918,32.9843,65.5,8.6031,36.0355,32.5199,52.149,47.2441,0.0629,0.1038
2012 Evansville,DNQ,0,0,0,67.8245,65.4523,104.815,109.962,103.998,103.774,6.18742,51.0442,18.5539,26.85,43.0191,55.4658,24.2879,34.3323,44.1615,48.2201,39.3182,77.6699,5.0095,54.6314,38.0435,68.3544,9.7087,26.253,34.2857,64.2393,61.5482,0.1072,0.0839
2012 Fairfield,DNQ,0,0,0,66.0833,63.0517,98.6672,100.272,92.6566,95.0574,5.21428,50.6082,22.487,33.9352,32.6913,45.8377,24.1818,33.1577,37.7487,49.9619,34.5921,65.1163,10.9579,43.6139,34.3985,70.4577,9.077,33.553,27.8534,62.5566,47.7041,0.1277,0.1038
2012 Fairleigh Dickinson,DNQ,0,0,0,69.1914,65.8174,87.6565,87.2477,104.965,108.823,-21.5755,44.6507,22.3841,29.224,32.725,49.6975,18.8551,33.9409,38.4755,45.6522,27.7354,65.9615,10.0548,46.7093,37.0304,73.1132,5.8528,24.7325,33.8173,49.1603,56.2674,0.0842,0.1114
2012 FIU,DNQ,0,0,0,65.2259,63.0508,95.6928,99.1704,101.557,104.481,-5.31036,46.3115,22.2342,32.8933,38.9344,49.8266,21.0842,35.6069,47.7809,44.8109,33.2564,72.2807,12.0575,50.1106,32.8996,64.1509,12.3181,29.5765,37.3093,43.2343,58.254,0.1106,0.1024
2012 Florida,4. Elite Eight,4,2,7,66.0152,63.4917,114.131,120.271,99.5265,99.98,20.2909,54.8456,16.8515,33.6546,33.2542,47.7756,19.1942,30.2632,29.8839,53.0875,38.0192,71.2857,8.8842,46.1265,34.1906,69.2557,9.3482,44.6081,31.9632,56.4549,51.5429,0.0958,0.0777
2012 Florida A&M,DNQ,0,0,0,69.966,67.2104,91.8429,93.062,104.893,110.488,-17.426,44.4918,22.4676,35.6823,27.834,50.3384,20.8991,38.6085,42.414,42.7192,32.6454,62.5239,10.3948,49.3151,35.1504,66.7553,10.9955,28.3662,30.0056,42.0561,51.6896,0.107,0.1038
2012 Florida Atlantic,DNQ,0,0,0,65.3245,62.8006,96.6014,101.109,101.416,104.059,-2.95073,46.7346,18.6201,32.5427,28.9395,48.249,21.0127,34.6639,43.1258,44.8753,33.4471,66.0455,10.8844,46.4286,36.0656,73.3835,12.65,35.1108,23.7354,52.6393,45.1327,0.1019,0.0754
2012 Florida Gulf Coast,DNQ,0,0,0,69.0309,65.8394,102.882,104.841,104.014,105.833,-0.991548,52.291,21.4893,33.9048,34.2497,50.3086,20.6466,36.1233,38.4961,50.1367,37.2881,67.0569,11.0502,48.0365,35.9534,65.3061,9.5716,37.1707,38.5522,52.2727,62.3545,0.1184,0.1011
2012 Florida St.,6. Second Round,2,1,3,68.4428,66.0495,101.246,107.767,91.0453,89.7815,17.9858,51.222,23.5961,35.2967,34.7894,43.7405,22.0926,32.9344,34.3003,50.3811,35.3519,70.7025,17.04,42.24,30.9091,71.5134,8.689,31.7733,36.3868,48.6887,49.3992,0.1107,0.1123
2012 Fordham,DNQ,0,0,0,68.8144,65.7182,89.8873,94.4735,104.056,103.743,-9.26917,42.3366,20.5115,35.7908,31.579,49.1691,18.9921,35.1596,35.2522,42.7873,27.49,60.989,15.2336,46.4486,35.935,70.202,9.943,29.0341,36.4985,52.3379,63.0919,0.0957,0.1089
2012 Fresno St.,DNQ,0,0,0,63.9835,61.1196,99.2552,101.289,101.637,102.801,-1.51175,46.0257,16.6807,29.4118,36.1192,50.3501,22.1417,34.7293,45.7034,45.4787,31.3894,71.8447,9.378,51.0048,32.6996,68.1058,8.422,34.0736,33.4819,50.7184,53.9007,0.1082,0.0626
2012 Furman,DNQ,0,0,0,65.0983,63.2563,97.6761,97.8215,101.071,104.713,-6.89125,47.5513,21.7839,33.3849,37.8557,48.461,18.8937,31.0982,39.2927,45.4449,34.0388,71.3287,9.0476,49.3333,31.0273,71.1667,8.0508,37.5248,31.2377,48.5531,51.5015,0.0792,0.1033
2012 Gardner Webb,DNQ,0,0,0,66.5266,63.1693,95.3757,95.0086,100.495,104.402,-9.39354,45.8184,21.2251,34.4007,35.0657,49.4371,19.6732,30.4094,41.4009,46.0838,30.2083,66.6099,6.1922,49.6303,32.6886,66.3142,9.4718,34.4086,32.3327,47.2059,57.2238,0.0986,0.0981
2012 George Mason,DNQ,0,0,0,68.3897,66.4008,101.157,103.828,93.256,97.8245,6.00332,50.6711,22.3287,33.7327,40.9396,44.4742,20.7463,32.1429,37.5536,50.9863,33.1915,69.8087,12.916,42.6307,32.2259,69.1429,7.9666,26.2864,32.2961,51.57,51.0929,0.0985,0.109
2012 George Washington,DNQ,0,0,0,65.0391,61.8513,95.5419,101.54,102.99,102.187,-0.647289,46.2587,20.5377,35.4719,28.4803,50.5821,21.6926,35.1749,36.2745,45.4819,32.5758,66.3951,10.0701,47.986,37.7551,70.6081,8.7349,22.9698,30.0245,52.1146,54.2974,0.1029,0.0964
2012 Georgetown,6. Second Round,2,1,3,64.3565,61.6397,104.701,109.993,90.4593,89.6577,20.3352,51.3938,19.5531,35.1351,38.8493,43.0823,20.1354,30.3293,36.2522,51.3237,34.3689,69.771,13.3159,43.8642,27.6596,67.9549,7.4295,30.5457,32.9247,55.527,55.7576,0.0941,0.1024
2012 Georgia,DNQ,0,0,0,62.0193,60.8652,97.1635,104.249,100.631,98.5533,5.69553,45.2884,16.8841,30.5641,30.2684,47.8435,18.6931,30.9696,41.0967,44.4243,31.1728,68.6792,11.1962,46.89,33.045,69.2654,10.1541,37.0074,35.6131,50.289,48.4581,0.1,0.0734
2012 Georgia Southern,DNQ,0,0,0,66.4733,64.5337,96.8584,97.5124,101.389,104.333,-6.82093,50.8097,22.4779,29.2222,32.861,51.833,22.7449,32.6185,37.814,50.5714,34.2593,66.5298,6.6176,53.5714,32.4376,69.1203,5.5238,29.1498,35.37,49.19,53.6082,0.1127,0.0902
2012 Georgia St.,DNQ,0,0,0,65.8793,62.9853,101.148,101.98,88.7265,94.178,7.80249,48.0888,17.5594,32.0534,34.3492,43.909,22.8805,31.1328,30.2653,48.3261,31.6726,65.5639,15.8304,41.8685,31.5485,68.1574,10.0437,29.0289,37.412,50.7126,57.8348,0.1397,0.0842
2012 Georgia Tech,DNQ,0,0,0,64.0489,61.4907,93.3217,98.2412,97.6031,98.8882,-0.647019,47.529,22.8471,33.7592,28.737,46.351,17.8715,29.1567,33.7756,47.8799,31.1637,65.3928,14.0092,43.318,34.7295,71.9643,9.0989,30.9335,34.5597,48.5714,56.0538,0.0817,0.1071
2012 Gonzaga,6. Second Round,2,1,7,67.572,64.3904,109.509,111.604,93.4641,94.5893,17.0149,53.5694,19.6889,34.0509,46.2291,46.5241,19.4167,28.2845,27.4866,51.8771,38.0531,71.6065,8.5297,46.5475,30.9859,67.3152,7.0819,32.5273,34.1711,55.2855,48.3787,0.1012,0.1048
2012 Grambling St.,DNQ,0,0,0,67.3772,63.5931,80.4853,84.9505,105.595,115.178,-30.2271,39.6907,24.2594,27.1537,35.6701,49.9092,17.4348,36.0902,31.2349,39.0173,27.5779,68.9788,8.6621,50.5146,32.3045,68.2171,10.3083,28.6598,29.4189,46.3462,54.1555,0.072,0.1264
2012 Green Bay,DNQ,0,0,0,66.4053,65.4792,94.8457,101.011,99.7062,101.831,-0.81994,47.1306,22.2734,32.4055,32.2559,48.3829,19.4012,32.4283,34.3467,44.5471,35.7143,70.1431,11.8983,45.3224,37.3034,69.6798,9.3346,28.628,28.784,54.0031,53.0827,0.0905,0.1203
2012 Hampton,DNQ,0,0,0,68.8006,66.3436,93.2628,91.724,96.5803,102.413,-10.689,45.197,20.6938,32.6465,38.694,45.5056,22.2414,35.723,37.3997,46.3756,28.6385,64.0167,12.8928,41.5794,35.5096,72.103,7.0016,34.4846,33.6009,47.185,49.6617,0.0999,0.0814
2012 Hartford,DNQ,0,0,0,66.208,63.4286,89.6409,90.893,100.056,105.861,-14.9684,48.6076,23.3137,21.9512,30.7595,51.2018,23.1686,31.8826,42.8843,50.4739,30.9783,66.6667,6.1479,49.3756,36.4815,68.5841,10.6635,46.5823,34.1556,62.0795,54.2897,0.0992,0.1011
2012 Harvard,7. First Round,1,1,12,61.5334,59.748,105.296,108.398,88.9122,93.6424,14.756,52.5489,20.4847,30.7279,42.0391,45.4425,20.0489,26.7984,30.1849,52.0856,35.6137,75.0831,11.6047,43.3364,34.0633,65.4267,10.0535,34.7067,27.1466,58.4337,47.5728,0.0948,0.0899
2012 Hawaii,DNQ,0,0,0,71.1071,68.9673,101.671,103.079,104.677,107.068,-3.98852,50.4739,21.3848,33.953,43.4834,48.8853,17.4712,33.8968,35.6172,50.8183,33.0472,66.8937,7.7662,47.478,34.5763,70.9924,8.347,27.6066,32.0827,57.5484,55.8344,0.0787,0.0941
2012 High Point,DNQ,0,0,0,65.2618,62.951,105.124,105.246,107.588,111.507,-6.26047,51.3074,19.3937,31.6811,37.9464,50.9363,17.5542,34.5868,40.6367,45.2555,40.5583,68.9076,8.0564,50.7553,34.1544,67.4347,9.4891,38.8393,38.015,51.8355,56.3202,0.0794,0.1009
2012 Hofstra,DNQ,0,0,0,67.7574,64.7555,96.0342,98.6113,99.5022,103.264,-4.65317,44.8903,20.815,33.3188,43.1293,51.3931,23.0036,31.2281,39.6124,43.049,33.2618,71.7537,7.5201,50.8505,35.0187,69.419,11.0585,26.9053,32.344,55.5714,63.0464,0.1141,0.1024
2012 Holy Cross,DNQ,0,0,0,66.8664,64.5964,97.5357,98.6516,99.7743,103.745,-5.09361,48.3067,20.6811,29.938,33.1629,47.4909,17.7118,30.7879,30.8948,47.119,33.9468,72.0617,12.093,48.3721,30.5699,71.82,9.0149,31.246,35.006,54.5319,56.241,0.0865,0.0932
2012 Houston,DNQ,0,0,0,68.2839,65.4454,102.538,105.422,103.526,107.434,-2.01258,50.8464,21.4763,35.2762,32.89,49.0006,17.3521,33.4271,29.526,50.1661,35.1111,69.8529,11.5918,47.0204,35.7414,67.8917,8.5548,27.2068,30.04,49.3438,50.3927,0.0754,0.1112
2012 Houston Baptist,DNQ,0,0,0,74.1297,69.5405,93.5361,92.8287,106.285,110.354,-17.525,45.059,21.5745,31.2384,39.4034,53.6176,22.024,35.8378,46.3178,43.824,32.3185,67.8233,3.7788,52.7189,37.149,68.2008,9.7293,26.5382,29.9096,47.8659,54.3011,0.0894,0.1064
2012 Howard,DNQ,0,0,0,68.3524,64.6935,87.4912,90.6493,102.338,105.879,-15.2298,42.3969,25.2391,34.3925,46.0696,49.9025,20.9588,32.9293,53.2813,40.3556,31.8501,67.4126,8.6914,49.8047,33.3981,70.122,11.2,27.5129,33.4633,45.7627,57.3314,0.0891,0.0954
2012 Idaho,DNQ,0,0,0,64.8698,61.3676,105.083,106.057,102.527,104.267,1.79093,53.5692,20.5112,31.6667,41.5667,49.1223,16.628,31.5455,31.0872,51.1257,39.0716,67.6292,10.567,47.5945,34.7176,67.2131,8.349,32.6595,34.0883,60.6426,51.2451,0.0727,0.0871
